Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
38	22.308762	67.86833	123.9526	-125.923744	971.4	1.0464582	105.98016	48.022346	-29.662577	380000	-7.4505807e-10	131.874	-0.0010966958	-44.122955	0.8598301	0.007348889	0.053600002	79.0	145.5592393875122
39	27.819788	53.482132	85.36937	-118.82692	981.7	1.7368582	66.35658	36.32301	-12.19451	390000	-7.4505807e-10	98.89931	-0.00077824993	-20.884863	0.8989865	0.007486315	0.0488	79.0	149.83315348625183
40	-2.5106397	76.44563	101.008705	-168.9444	937.2	-4.554561	192.17172	58.506153	-67.37901	400000	-1.1175871e-09	251.44344	-0.000620855	-69.86302	0.9110137	0.008574473	0.0969	79.0	153.57661366462708
41	84.15183	34.283752	142.44165	11.439865	973.0	-1.1052454	65.149284	46.04194	-57.661312	410000	1.4901161e-09	184.69485	-0.0013221244	-149.50754	0.8878719	0.010958491	0.070700005	79.0	157.96009063720703
42	78.28244	59.223446	173.92815	-20.45012	926.8	6.081636	91.18486	70.42753	-18.717546	420000	1.8626451e-09	151.7361	-0.0005947021	-44.508995	0.8646024	0.0062473738	0.1003	79.0	162.1578814983368
43	45.575768	20.09807	81.05075	8.562771	1000.0	5.9492617	75.29754	47.14269	-13.748583	430000	-3.7252903e-09	36.85014	-0.0011267199	-23.399197	0.87998503	0.008989974	0.1321	79.0	166.36993074417114
44	81.44685	37.731117	166.83023	33.364983	915.0	5.267861	68.91639	55.327095	-18.392805	440000	2.4214386e-09	209.71284	-0.0015056767	-111.775406	0.8311874	0.008033099	0.0842	79.0	170.4767096042633
45	61.645966	69.22526	137.27899	-119.59784	946.0	3.768269	47.632534	96.14351	-16.67905	450000	-4.4703485e-09	177.65059	-0.00069624593	-64.93982	0.89731425	0.0049162693	0.050199997	79.0	174.87272119522095
46	61.395824	80.83829	183.21371	-121.09688	881.1	5.649714	91.19078	64.807365	-23.320555	460000	1.1175871e-09	194.46927	-0.00057927717	-71.26451	0.8630686	0.004603492	0.045700002	79.0	179.15540885925293
47	34.792538	55.808266	94.385376	-94.00405	971.8	2.136944	160.40729	52.20352	-28.561323	470000	-1.4901161e-09	151.54709	-0.00058869075	-31.913265	0.8621894	0.0050688833	0.0436	79.0	183.35171175003052
48	64.86532	60.746918	156.43564	-86.75993	872.3	3.5383337	55.30824	85.22752	-52.909462	480000	-1.3038516e-09	179.37228	-0.0007344397	-94.22501	0.83988523	0.006678246	0.0576	79.0	187.58655524253845
49	85.14592	48.197906	141.14363	-2.6631277	878.3	6.478375	165.41872	111.825195	-14.968857	490000	1.1175871e-09	131.70181	-0.0006866845	-72.00893	0.81685317	0.0034850123	0.0282	79.0	192.08794903755188
50	89.819336	20.885687	136.23392	61.25843	979.3	4.4326186	57.944965	73.784645	-10.638992	500000	1.4901161e-09	22.900723	-0.0013555175	-11.362592	0.82534444	0.011960328	0.1622	79.0	196.32508325576782
51	50.240448	83.25036	174.45166	-80.925415	845.9	8.9112425	56.347378	117.50052	-10.888488	510000	2.6077032e-09	361.72046	-0.00067748886	-119.07562	0.8452446	0.006965278	0.0498	79.0	200.74490761756897
52	93.04922	32.14942	142.68431	48.855003	961.6	5.7580037	183.07224	51.88656	-22.786394	520000	1.4901161e-09	178.63391	-0.0008067596	-123.522606	0.83134425	0.010372119	0.0915	79.0	204.73967695236206
53	95.60916	27.981697	189.2697	-47.8727	814.1818	10.2202835	142.52576	122.83812	-25.338785	530000	7.4505807e-10	135.5192	-0.0016648553	-34.627907	0.7687803	0.0071690455	0.0634	79.0	209.6885199546814
54	61.52957	78.38294	138.84952	-110.948784	862.1	8.869834	50.18313	94.78969	-9.768851	540000	-1.4901161e-09	256.66553	-0.0006863327	-157.6573	0.7962214	0.0032269724	0.0386	79.0	214.704039812088
55	52.450672	69.0173	152.95345	-89.86125	847.0	7.770269	210.08987	79.01239	-46.91027	550000	3.7252904e-10	297.90106	-0.00078980456	-134.53023	0.7764762	0.0053136777	0.0495	79.0	218.53191208839417
56	57.217323	98.17475	221.92737	-77.389404	754.8182	5.871479	83.43812	73.26163	-61.399784	560000	-1.8626452e-10	399.4665	-0.0012962496	-147.04655	0.78433794	0.014639047	0.091900006	79.0	222.38502144813538
57	102.40332	104.73825	221.9459	-111.088776	779.8	5.738823	180.40596	55.318592	-44.073647	570000	-7.4505807e-10	402.42218	-0.00048827208	-238.2225	0.7891245	0.011959911	0.0808	79.0	226.3155755996704
58	122.80298	73.33316	206.19308	-35.80165	703.4	13.69738	118.03232	86.41521	-27.144482	580000	7.4505807e-10	330.22382	-0.000670157	-116.314255	0.795037	0.005531988	0.0414	79.0	229.92494702339172
59	127.72379	84.20468	203.27087	-31.343197	696.4	13.966175	263.8671	63.48822	-56.428352	590000	-7.4505807e-10	494.33194	-0.0005571769	-246.10246	0.7899555	0.008781975	0.068799995	79.0	234.1260712146759
60	116.76935	122.54823	210.81993	-47.310295	657.25	13.58175	225.18419	57.57187	-21.132559	600000	1.4901161e-09	548.73206	-0.0008924691	-224.5615	0.76876974	0.011612134	0.091800004	79.0	237.5664882659912
61	145.83331	72.69093	228.73976	49.760628	747.0909	26.2158	374.17548	135.01178	-21.673758	610000	-2.2351743e-09	888.06396	-0.00027645426	-645.94586	0.7807733	0.00426867	0.0368	79.0	241.6163511276245
62	181.6042	62.401367	219.70732	-26.094378	564.0909	19.074034	161.55711	82.912704	-32.01407	620000	4.0978194e-09	336.19565	-0.001526668	-131.33456	0.79871166	0.006562653	0.0403	79.0	244.80431461334229
63	169.03152	61.387974	220.74979	50.040535	589.9167	21.527878	162.74353	96.3438	-19.864164	630000	-7.4505807e-10	230.82832	-0.00044593852	-132.48392	0.8039117	0.0048185014	0.0515	79.0	248.2301046848297
64	168.89888	53.19933	233.53763	77.59623	664.25	27.444813	507.09204	92.25456	-54.543995	640000	-3.7252904e-10	778.9808	-0.00025339765	-629.5675	0.78484124	0.0048808306	0.028100003	79.0	251.43587255477905
65	155.88399	57.640526	222.78188	42.694767	723.4545	25.858381	200.67282	130.6477	-13.028105	650000	-2.6077032e-09	329.22003	-0.00045401455	-176.98581	0.769667	0.0072122985	0.063200004	79.0	254.6604392528534
66	149.1696	60.05199	227.03249	20.146032	684.3333	21.74416	216.53314	80.867805	-18.353727	660000	-2.6077032e-09	349.09033	-0.00030454985	-119.55791	0.77425206	0.0016554795	0.0367	79.0	258.6327877044678
67	182.53633	59.10094	234.11179	-22.224197	549.0714	20.037066	242.00673	126.55645	-17.463993	670000	-3.7252903e-09	387.4704	-0.0010989408	-198.31226	0.7886985	0.0056571327	0.058599997	79.0	262.34580302238464
68	174.67496	48.44229	235.34218	89.10865	653.9	25.00606	435.06836	143.93791	-23.459255	680000	0.0	375.21942	-0.0003133142	-207.16573	0.7958199	0.0028022951	0.0319	79.0	265.94328808784485
69	147.2757	72.23545	238.16336	41.297028	759.9091	23.310135	396.59995	96.777275	-43.596848	690000	5.5879357e-10	740.4043	-0.0003010148	-491.21246	0.7215394	0.009652881	0.047	79.0	269.468225479126
70	197.11102	37.982162	239.31813	120.72169	568.46155	21.346296	194.12885	130.79291	-6.699444	700000	1.4901161e-09	406.80252	-0.0004743045	-149.52322	0.7296936	0.0045578973	0.0379	79.0	272.8859944343567
71	210.22128	40.647038	248.2965	79.182724	526.3077	29.786709	138.24141	121.54674	-25.970655	710000	-3.7252904e-10	175.748	-0.00040342094	-60.85083	0.7584034	0.005467496	0.0552	79.0	276.0647532939911
72	175.44702	60.063396	249.8348	-18.900784	561.8461	20.569305	435.6547	93.91063	-58.615673	720000	3.7252904e-10	555.084	-0.0007343758	-305.43216	0.74375623	0.012790829	0.0923	79.0	279.1691515445709
73	198.03307	63.56889	256.70578	67.80161	559.5	23.658129	357.83133	84.33742	-34.057426	730000	-2.6077032e-09	366.91666	-0.0005096217	-219.87344	0.75454885	0.009641806	0.054500002	79.0	282.3413236141205
74	205.76204	39.69384	246.34589	107.18652	497.8	31.147257	242.54666	108.48032	-11.003372	740000	2.0489097e-09	294.61435	-0.00078788074	-68.60712	0.7360364	0.0052420655	0.044299997	79.0	285.9652223587036
75	199.74081	45.998985	251.476	83.72822	570.2143	32.19864	287.04602	102.138466	-7.8997746	750000	-3.7252904e-10	473.39755	-0.00020825556	-265.07886	0.7732559	0.003290781	0.024799999	79.0	288.998459815979
76	216.61674	40.66787	259.14563	95.33613	564.6	34.828976	252.12262	113.98909	-4.84435	760000	-1.4901161e-09	451.90155	-0.0003707176	-237.94736	0.7217024	0.008460628	0.0416	79.0	292.56301069259644
77	204.92163	57.733543	246.57771	76.220924	532.4375	36.240215	200.50728	114.59298	-16.40576	770000	-7.4505807e-10	511.67474	-0.00024828548	-320.9884	0.73478794	0.0057116384	0.049899995	79.0	296.14875078201294
78	196.71191	61.0983	257.10953	47.927288	531.1875	35.91661	238.04338	95.249435	-25.176195	780000	1.8626451e-09	549.88416	-0.0002691651	-346.49512	0.77849376	0.0064945677	0.054400004	79.0	299.82567715644836
79	169.60153	82.284	247.4175	-22.005142	547.2	34.590076	230.16801	95.28499	-8.775945	790000	7.4505807e-10	704.08966	-0.0007020908	-346.58932	0.7332629	0.002436791	0.0412	79.0	303.10619950294495
80	191.90436	80.12432	262.0453	-68.39561	518.05884	25.764263	346.46356	83.298775	-69.20617	800000	1.1175871e-09	517.69055	-0.00035558981	-210.76334	0.7732733	0.006822025	0.0672	79.0	306.2671661376953
81	213.85135	57.57876	269.47046	-18.893333	454.27777	33.419865	334.47028	84.10316	-31.00565	810000	2.2351743e-09	220.30466	-0.0012290129	-39.00486	0.77692425	0.006738818	0.0524	79.0	309.1364936828613
82	202.7943	60.95623	260.0462	76.17229	525.0	35.73996	195.64891	89.897255	-23.388407	820000	-1.4901161e-09	358.4501	-0.000432555	-173.974	0.76639354	0.009260316	0.0686	79.0	312.80934619903564
83	215.12016	38.364864	266.87927	76.12597	437.33334	36.216377	251.05414	96.432655	-63.32018	830000	0.0	239.09708	-0.0011171234	-125.92372	0.76838905	0.0064938976	0.053799998	79.0	315.8210668563843
84	218.7553	33.89942	260.883	101.939384	417.70587	38.649387	167.9099	104.17101	-3.7077413	840000	-7.4505807e-10	213.29085	-0.0003417849	-83.83513	0.74989283	0.003354388	0.031	79.0	319.1461408138275
85	237.67201	38.0598	274.4691	114.932045	450.29413	45.135994	216.94386	115.85324	4.032771	850000	7.4505807e-10	409.65952	-0.00023886417	-232.26936	0.7548272	0.0027677934	0.014900001	79.0	322.0463876724243
86	212.98718	64.268456	264.97922	14.960616	426.35294	35.50611	374.8327	103.03794	-24.126272	860000	1.8626451e-09	334.34106	-0.0015706935	-58.414154	0.7468814	0.011429035	0.1345	79.0	325.22895073890686
87	203.92747	73.96496	271.52417	-6.934512	518.3333	30.602272	400.4807	103.797806	-52.033497	870000	0.0	430.01776	-0.0017018203	-91.293686	0.7358094	0.019020861	0.1895	79.0	328.4424421787262
88	200.98874	75.64777	277.0723	8.884245	507.4	32.183907	481.6408	96.753555	-42.74941	880000	-1.1175871e-09	428.58536	-0.00045622946	-165.7194	0.7505582	0.0053094127	0.0319	79.0	331.66240644454956
89	236.2928	19.13957	274.99588	198.78378	396.16666	38.213562	248.70187	107.38999	-27.309557	890000	1.1175871e-09	213.72021	-0.0014209556	-116.40344	0.7400234	0.0071340157	0.0798	79.0	334.56274032592773
90	209.79716	94.97716	279.22083	21.027134	423.05264	43.407726	195.98235	107.847885	-2.3012729	900000	7.4505807e-10	453.7159	-0.0006431764	-76.88184	0.719616	0.0013759459	0.0347	79.0	337.58476638793945
91	225.37856	44.837204	272.16602	93.43842	450.7647	37.985985	519.5702	97.30759	-77.2742	910000	-1.1175871e-09	307.05206	-0.0004677305	-225.0253	0.7389808	0.006407795	0.0721	79.0	340.8585994243622
92	193.19766	74.098236	285.6077	21.201065	488.0	40.319504	256.08417	108.492966	-4.0100913	920000	-1.4901161e-09	472.06332	-0.00061288115	-273.23364	0.7286367	0.006000343	0.057800002	79.0	343.9727363586426
93	234.29314	58.07088	287.83023	16.634205	356.8	39.58392	241.22081	138.58568	-36.64431	930000	1.8626451e-09	419.26056	-0.002685975	-166.2972	0.7402028	0.016582737	0.1146	79.0	346.72867465019226
94	238.16676	32.484863	278.81503	184.76796	377.31818	45.785233	244.87888	107.097824	-49.61097	940000	-7.4505807e-10	235.51445	-0.0008327402	-126.24436	0.7498167	0.0049890843	0.051599998	79.0	349.47348260879517
95	191.6715	62.64602	269.2308	6.399946	515.0	46.52903	215.14946	118.72134	-9.784002	950000	7.4505807e-10	955.41034	-0.00038344422	-600.7453	0.7378233	0.0020471679	0.025300002	79.0	353.1020064353943
96	219.35727	63.488297	261.2911	7.096105	402.73685	38.744347	273.4932	99.29395	-38.349304	960000	7.4505807e-10	303.07877	-0.00071767013	-98.14571	0.76197124	0.0068576755	0.099	79.0	356.17923641204834
97	232.71298	60.372715	283.35107	26.996065	341.55	47.194176	460.4403	112.457794	-20.177729	970000	3.7252904e-10	611.04553	-0.00023262347	-293.3243	0.7041565	0.0032098084	0.0188	79.0	359.10771584510803
98	241.98659	29.780619	287.40833	129.19458	361.1579	43.229137	508.4111	104.59968	-84.193405	980000	2.2351743e-09	330.754	-0.00063470413	-159.31483	0.7105489	0.011010097	0.0832	79.0	362.08530020713806
99	226.14583	52.401962	270.3076	1.7228347	387.8	47.640186	248.16873	120.23674	-14.354738	990000	3.7252904e-10	414.57022	-0.0008669735	-134.02145	0.70665205	0.0036802285	0.0419	79.0	365.01226687431335
100	232.11636	70.566475	280.95206	12.7881	324.0909	52.209763	235.16803	111.94347	-22.654528	1000000	-3.7252904e-10	563.43256	-0.0009373029	-156.42374	0.7063868	0.0049301116	0.053199995	79.0	367.6918513774872
101	243.41805	37.903107	291.89655	114.01872	338.70834	53.071926	311.4732	105.30259	6.758148	1010000	-2.2351743e-09	197.18242	-0.0004237188	-64.19871	0.74829906	0.003908838	0.0541	79.0	370.71224308013916
102	249.53252	9.244924	275.17926	212.93158	312.69565	58.18035	262.47806	115.09013	-40.04579	1020000	-7.4505807e-10	381.98767	-0.00050869875	-155.60059	0.7098409	0.004143972	0.043399997	79.0	373.60652446746826
103	240.57693	34.55914	286.08502	100.6082	328.6	53.32927	306.25598	123.71941	3.529313	1030000	9.313226e-10	234.03629	-0.00046857996	-81.93779	0.70642895	0.0048922347	0.057200003	79.0	376.78380489349365
104	245.00159	40.854343	297.35388	127.66675	376.65	49.20932	345.989	125.49515	-6.731416	1040000	0.0	293.26392	-0.00076896924	-92.08201	0.68573105	0.008319447	0.09160001	79.0	379.95448422431946
105	228.99913	52.51186	284.55872	-19.449902	364.0	47.75525	447.61096	111.864334	-27.760904	1050000	-1.1175871e-09	424.46533	-0.0010760624	-86.89982	0.7274385	0.007698384	0.070199996	79.0	383.13894724845886
106	235.59715	50.174137	277.7231	115.96202	436.2	39.56948	385.83646	105.65979	-9.5212145	1060000	0.0	259.19296	-0.0006811374	-71.669464	0.66275716	0.0069539277	0.0718	79.0	386.3494141101837
107	237.56583	35.526737	268.09634	116.89079	384.0	39.39027	414.34048	105.649	-46.45315	1070000	-3.7252904e-10	364.19815	-0.0010408297	-176.42715	0.6916308	0.0107782455	0.1189	79.0	389.350971698761
108	244.96361	43.310722	291.918	33.592148	310.8889	53.012833	434.19678	114.46587	-16.031416	1080000	-7.4505807e-10	334.15912	-0.0009771632	-93.59993	0.7054429	0.00812471	0.06519999	79.0	392.06435108184814
109	254.10712	25.491457	284.00034	154.15263	328.07693	61.942924	176.42006	122.02625	-43.15205	1090000	7.4505807e-10	365.51837	-0.0004052387	-227.22302	0.68619984	0.0033531538	0.0495	79.0	394.91754961013794
110	231.93883	50.98072	280.08035	129.13388	427.5	56.957287	506.73102	130.19156	-12.637972	1100000	5.5879357e-10	857.20374	-0.00019103257	-712.01154	0.70278096	0.0032285806	0.0215	79.0	397.9720869064331
111	252.98376	13.516192	299.87817	222.56183	287.33334	58.447525	307.22363	119.34598	-11.999821	1110000	0.0	240.71988	-0.0008343218	-52.52257	0.7103098	0.012438711	0.1544	79.0	400.84259843826294
112	257.88675	12.301563	286.26517	239.57271	287.30435	54.245926	391.06897	134.54076	-10.669093	1120000	1.8626451e-09	252.50418	-0.0009683433	-77.71239	0.68790394	0.0121236835	0.105299994	79.0	403.75030064582825
113	248.6726	25.54007	285.3962	161.77835	348.0	44.44282	606.9657	128.84685	-40.178097	1130000	-7.4505807e-10	381.9532	-0.00082647486	-161.16019	0.6622752	0.008778408	0.1363	79.0	406.69356203079224
114	269.9191	18.555424	311.48804	231.70924	286.32	55.831863	362.0088	119.511	-2.714768	1140000	-3.7252904e-10	272.0922	-0.0011086569	-92.88312	0.65194356	0.008252503	0.0996	79.0	409.4909062385559
115	257.57083	13.604502	303.51404	234.81038	263.52173	57.34084	381.08344	128.42105	-7.520965	1150000	1.4901161e-09	153.22856	-0.0009960694	-33.018	0.6696771	0.00785465	0.09639999	79.0	412.2141239643097
116	248.81404	61.998547	315.71182	56.13281	330.92856	60.77153	753.3227	128.71841	-1.7985057	1160000	1.0710209e-09	367.08942	-0.0004188357	-169.29056	0.63752544	0.005922967	0.0583	79.0	415.0757431983948
117	258.80844	17.864145	287.42786	225.98529	251.65625	71.548584	218.91327	124.539246	-16.994764	1170000	2.2351743e-09	313.31418	-0.0017844264	-198.8646	0.66232455	0.010197699	0.12869999	79.0	417.59584069252014
118	241.85765	69.10694	313.77707	27.98452	337.4091	70.220665	334.98053	149.06502	10.957279	1180000	1.1175871e-09	939.6743	-0.0007465513	-622.2049	0.66362983	0.042880088	0.127	79.0	420.6795151233673
119	259.88544	47.21535	314.47418	53.073765	276.83334	64.92371	474.4449	134.55775	-25.9153	1190000	1.4901161e-09	529.5875	-0.0011110224	-225.97519	0.619043	0.0029841978	0.050800003	79.0	423.4998755455017
120	229.02193	71.83494	296.46915	26.537277	351.18182	47.409233	528.2486	141.50203	-78.289314	1200000	-2.0489097e-09	542.2345	-0.0012009181	-181.30643	0.653005	0.004417476	0.0777	79.0	426.65093755722046
121	229.27164	74.74032	307.9862	35.722145	304.84616	49.056763	637.24524	107.193344	-148.52832	1210000	7.4505807e-10	446.06543	-0.00081658486	-133.3162	0.6613723	0.010896242	0.131	79.0	429.49553871154785
122	246.64413	46.833916	305.4037	67.56047	313.04	52.490746	549.4613	119.58529	-52.855614	1220000	7.4505807e-10	412.26718	-0.0006936317	-148.54161	0.62815124	0.0059396615	0.0655	79.0	432.7028045654297
123	250.94551	44.167294	288.69626	55.933067	271.27585	62.09371	652.381	135.61897	-33.018425	1230000	3.7252904e-10	345.56683	-0.00065434375	-126.59859	0.6067303	0.0050033564	0.0724	79.0	435.6629424095154
124	246.1195	80.04184	307.02884	32.23554	261.59375	72.25375	380.70712	145.96786	-58.285007	1240000	1.4901161e-09	974.0226	-0.0013020562	-432.16708	0.57769096	0.0048894454	0.0555	79.0	438.4567835330963
125	234.7173	105.62633	314.92548	28.527218	228.54546	65.6446	316.4381	147.63272	-38.750065	1250000	-1.4901161e-09	834.63806	-0.0011636385	-377.68057	0.5637639	0.0050021014	0.039499998	79.0	441.1164388656616
