Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
58	180.50719	82.16987	241.63689	-41.699158	574.5833	20.933681	399.32465	92.23235	-50.40276	580000	-2.6077032e-09	519.0194	-0.0008821556	-288.47217	0.19718692	0.004995545	0.043899998	79.0	306.6617772579193
59	213.65619	28.567205	266.2248	165.67615	607.36365	24.920963	213.85681	71.918365	-11.087352	590000	-1.4901161e-09	184.2434	-0.0017474083	-35.028297	0.18941519	0.008033107	0.07000001	79.0	310.83001947402954
60	213.46547	31.70351	273.17178	145.27785	546.75	30.601025	240.61104	94.25658	-6.627424	600000	-1.8626452e-10	352.3248	-0.0014785723	-140.75374	0.17779937	0.0037489608	0.0463	79.0	315.05892157554626
61	225.1952	35.557957	277.27686	157.7474	505.6154	29.801702	252.98915	81.69653	-25.54762	610000	5.5879357e-10	221.15791	-0.0020322464	-55.87713	0.19378895	0.0056896405	0.062300004	79.0	319.0488872528076
62	183.12096	106.47193	276.4963	-161.37102	533.53845	27.109156	383.54318	86.95341	-21.632555	620000	0.0	545.5757	-0.0010996107	-180.70883	0.18081158	0.007084068	0.059299998	79.0	322.9347155094147
63	219.47896	58.753223	278.33487	-26.8501	446.4	27.583597	244.72577	76.4134	-20.921497	630000	3.7252904e-10	430.46567	-0.0020146507	-80.024536	0.18495409	0.0057084393	0.0622	79.0	326.8498766422272
64	234.37184	32.99154	286.46207	162.48633	425.2353	32.47858	331.5336	89.21036	-19.85787	640000	7.4505807e-10	152.382	-0.0020849602	-47.124542	0.17888218	0.008362375	0.076699995	79.0	330.7694194316864
65	230.42041	39.15022	287.90616	183.65735	455.86667	35.832108	434.25586	97.23585	-17.880682	650000	2.9802323e-09	235.9003	-0.0018925114	-75.78533	0.16364285	0.0072083594	0.072399996	79.0	334.6963675022125
66	208.52808	55.883327	274.3799	-35.86462	437.4375	35.007526	370.63293	101.17063	-18.5104	660000	0.0	502.5804	-0.0010368172	-155.84293	0.15354145	0.0074028433	0.0638	79.0	338.71776366233826
67	237.95403	24.42476	274.63965	182.2352	403.73685	41.986458	272.99442	88.39739	-13.311074	670000	-1.8626452e-10	145.2235	-0.0016351051	-65.73623	0.15143847	0.0034024667	0.0684	79.0	342.45598101615906
68	232.66438	28.581743	280.64536	179.3859	416.35294	39.57091	261.47617	106.11524	-9.888746	680000	0.0	262.68985	-0.0012129862	-73.79326	0.13615327	0.006363748	0.0504	79.0	346.3532314300537
69	232.62779	29.37957	281.2153	192.43642	401.85715	29.952106	272.79538	93.82776	-17.55313	690000	-1.8626451e-09	118.91988	-0.0014679637	-21.48135	0.135014	0.004105164	0.059899997	79.0	350.60522055625916
70	199.51521	76.960915	267.46704	-26.93219	572.6429	32.40586	422.4509	114.629456	-15.649877	700000	2.2351743e-09	541.17786	-0.0007105717	-212.9633	0.12833852	0.0044276346	0.0409	79.0	355.1643364429474
71	219.5095	27.62991	275.13824	138.50165	421.13333	33.42055	313.40683	80.68545	-15.569799	710000	-3.7252904e-10	428.2163	-0.0018039562	-93.86182	0.12473913	0.0066949516	0.0663	79.0	359.23450350761414
72	227.04875	46.57392	302.3574	127.09342	429.72223	34.5907	311.32993	91.929924	-14.160729	720000	1.8626451e-09	438.46973	-0.0018354334	-86.706276	0.12058387	0.008629168	0.0788	79.0	363.0652618408203
73	227.86526	22.900627	268.94995	173.73578	437.86667	38.449474	253.36632	89.296745	-20.877491	730000	-3.7252904e-10	275.88934	-0.0016089823	-44.20881	0.101091124	0.008189444	0.09300001	79.0	367.8438754081726
74	206.0839	106.806755	289.96228	-153.8052	403.15	41.819828	342.27426	99.39883	-45.118008	740000	0.0	703.3892	-0.001552277	-284.00415	0.086165346	0.006895481	0.0657	79.0	371.3919041156769
75	206.2446	66.44536	271.79626	22.421324	443.5625	38.110638	388.8095	105.77328	-73.81984	750000	1.4901161e-09	680.3181	-0.0017180555	-233.34468	0.0878167	0.0072710714	0.0793	79.0	375.5064504146576
76	238.01634	34.70529	281.12653	129.79929	397.10526	39.628223	125.26206	82.46136	-17.9956	760000	-2.9802323e-09	435.746	-0.0010949781	-121.974144	0.07513292	0.0066711023	0.0652	79.0	379.1712427139282
77	234.32571	29.13397	289.0014	149.1291	386.90475	43.599358	258.26297	88.10844	-36.397327	770000	1.8626451e-09	341.7989	-0.0015905479	-112.20111	0.07373628	0.0041700066	0.0558	79.0	383.57943964004517
78	194.35632	103.77276	270.1293	-89.970245	486.42856	41.40084	311.86154	107.24384	-13.2514305	780000	7.4505807e-10	903.6785	-0.00086603255	-434.3134	0.06916578	0.004379579	0.0532	79.0	388.08606123924255
79	217.85571	99.227585	278.31662	-192.52335	372.4	35.477127	322.4519	104.805145	-105.522285	790000	-3.7252904e-10	611.04675	-0.0014305	-248.548	0.0655359	0.0076956227	0.07619999	79.0	391.4866588115692
80	214.64587	59.882504	270.9176	-4.6790986	399.1	46.063137	455.05438	92.67199	-45.57721	800000	-7.4505807e-10	650.5264	-0.0014831597	-356.25195	0.052018214	0.0052674734	0.080400005	79.0	395.2675883769989
81	200.60448	113.35967	289.70038	-241.85223	401.4	42.1794	335.19733	105.79421	-135.94792	810000	-9.313226e-10	1084.3557	-0.0013784952	-307.95294	0.04604625	0.0021553305	0.0656	79.0	398.686546087265
82	228.48448	78.15728	281.4566	-137.68648	360.0	49.262653	259.4771	102.68817	-41.1822	820000	-9.313226e-11	951.6439	-0.0011700557	-619.53015	0.042766202	0.008066137	0.0632	79.0	402.44165539741516
83	243.56259	28.246683	290.22128	178.6083	372.0	47.43412	425.18887	106.034225	-43.3436	830000	2.2351743e-09	367.6146	-0.0023877793	-108.5428	0.048820995	0.0071424907	0.091299996	79.0	406.3578591346741
84	243.47058	22.383968	282.9681	175.83229	389.6316	48.144356	308.6118	93.9424	-22.84211	840000	-2.6077032e-09	379.80646	-0.0026941735	-74.96075	0.023835592	0.007178946	0.08409999	79.0	410.1869685649872
85	228.74951	46.883846	284.35165	40.846333	353.5	44.120426	427.27222	100.63254	-13.133085	850000	7.4505807e-10	638.162	-0.001337602	-162.22884	0.011105889	0.008358195	0.0964	79.0	414.22935009002686
86	233.21846	39.34573	285.31973	120.743416	377.88235	40.495728	215.39725	130.34877	-20.063353	860000	0.0	516.8498	-0.0020128626	-119.077896	-0.012759842	0.0072329887	0.0709	79.0	417.8526222705841
87	213.14102	83.87224	277.2314	-144.89467	377.3913	38.086327	393.19556	89.92789	-16.796309	870000	2.9802323e-09	869.0322	-0.0014442648	-250.73404	-0.02006182	0.013744089	0.0929	79.0	421.3628942966461
88	216.66109	95.106346	294.95782	-67.49443	382.8	51.870705	413.1413	145.74411	-46.742603	880000	1.8626452e-10	1007.5871	-0.0011572179	-441.74463	-0.02300344	0.0048727975	0.053000003	79.0	426.9808449745178
89	226.4492	67.40509	280.03436	41.26817	370.5	41.60872	499.07513	92.87113	-55.97295	890000	-1.4901161e-09	696.8546	-0.0028756887	-226.47623	-0.023111641	0.008070106	0.074300006	79.0	430.67001581192017
90	202.48122	73.00468	287.10364	-15.381247	340.9565	38.39659	458.6426	97.09365	-23.500021	900000	1.8626452e-10	692.5409	-0.0019768528	-120.87598	-0.03635378	0.005749549	0.0669	79.0	434.39733934402466
91	239.36086	38.98813	295.88565	130.58092	343.0909	51.138626	374.0442	99.523766	-16.53706	910000	6.519258e-10	503.9608	-0.0015458646	-142.31787	-0.05534432	0.004145634	0.0583	79.0	437.98771595954895
92	228.59186	80.236664	282.40747	-100.60051	347.43478	48.568512	368.13266	102.20185	-24.954306	920000	2.2351743e-09	545.49414	-0.0015090832	-150.0079	-0.06720297	0.005659648	0.0955	79.0	441.36415791511536
93	225.86633	53.16703	286.99692	47.11614	286.625	48.508915	600.0453	106.01398	-31.974049	930000	1.8626451e-09	662.9902	-0.0017390574	-239.36983	-0.08211887	0.005030766	0.0692	79.0	444.9901945590973
94	219.9597	94.50254	290.51428	-118.58068	310.30768	49.953014	416.5008	114.94736	-28.21027	940000	5.5879357e-10	647.1363	-0.0017816375	-155.86298	-0.090677366	0.0037249043	0.054799996	79.0	448.60789680480957
95	215.01935	79.54514	292.68265	-31.507301	299.30768	46.34036	424.96414	109.68005	-40.306538	950000	-1.9557773e-09	839.32605	-0.0019461748	-215.1357	-0.096747994	0.0056833318	0.0856	79.0	451.9147946834564
96	236.4966	41.61518	286.12692	25.273521	324.88	47.241917	423.61392	120.08851	-43.69168	960000	-3.7252904e-10	553.3206	-0.0024152682	-240.22427	-0.09858175	0.008664453	0.097100005	79.0	457.4537298679352
97	217.57259	95.812004	284.30704	-166.00034	300.0	60.110107	414.12534	141.7363	-34.877586	970000	-2.6077032e-09	1031.7362	-0.0022477242	-373.39832	-0.100891545	0.0075227893	0.10250001	79.0	461.0830771923065
98	238.55865	56.24323	279.48843	-10.054841	289.45834	53.435925	394.131	113.87466	-74.475174	980000	-1.4901161e-09	896.0334	-0.001943548	-378.502	-0.112257615	0.0057387594	0.079500005	79.0	464.5897228717804
99	240.78839	46.67849	293.90546	66.43932	303.53845	48.241673	441.44012	130.408	-73.547585	990000	1.6763806e-09	663.4924	-0.00222704	-223.15262	-0.1180789	0.009243066	0.08580001	79.0	468.29573702812195
100	221.36365	60.16039	290.11688	-3.782339	307.3913	46.45788	523.0315	124.883224	-33.46695	1000000	-2.2351743e-09	535.046	-0.001830875	-149.59021	-0.14518213	0.0052983174	0.079500005	79.0	472.5558090209961
101	238.86441	58.08111	292.07373	-12.133253	325.12	48.58487	536.82465	130.69293	-51.32529	1010000	7.4505807e-10	622.1417	-0.0020115383	-222.88042	-0.14603269	0.00930567	0.079	79.0	476.0455014705658
102	217.1997	121.64622	294.434	-290.95157	293.72	49.981243	570.6583	135.12587	-58.827232	1020000	9.313226e-10	1740.8469	-0.0010819996	-1059.3596	-0.14765704	0.0028222497	0.0699	79.0	479.8360815048218
103	227.27809	71.08866	282.2349	-5.4572563	330.16	44.645622	765.97473	121.346115	-175.5525	1030000	7.4505807e-10	1145.867	-0.0038655691	-550.9778	-0.15304044	0.011159027	0.1091	79.0	484.062952041626
104	210.25182	93.92912	288.86185	-110.35992	367.81818	37.087173	476.9602	123.39353	-73.012314	1040000	7.4505807e-10	682.7063	-0.001958068	-154.62024	-0.1535582	0.008285845	0.07619999	79.0	488.18843364715576
105	243.80022	26.847431	289.18988	168.33388	310.17856	48.005505	442.55054	126.3501	-78.806854	1050000	-5.9604646e-09	1085.5095	-0.002779633	-539.4119	-0.16816357	0.0070546106	0.072000004	79.0	491.52306175231934
106	243.39943	93.17762	287.44125	-128.94263	260.53125	67.318184	314.51828	130.02646	-16.87332	1060000	1.8626452e-10	864.8143	-0.0011517699	-182.44695	-0.1687543	0.008496528	0.08800001	79.0	494.8582110404968
107	239.59221	55.421696	282.90735	43.326912	292.7143	48.323284	542.3591	134.72449	-17.506899	1070000	7.4505807e-10	617.94196	-0.0009837516	-220.84573	-0.16533716	0.002636978	0.0531	79.0	498.5651276111603
108	207.00793	101.58255	302.3026	-162.91489	326.82608	39.437317	620.52454	120.561676	-42.239418	1080000	7.4505807e-10	816.1142	-0.001717129	-230.85599	-0.16978543	0.0070502283	0.0886	79.0	502.66296458244324
109	236.17145	56.064175	293.7069	2.824641	255.875	54.5788	588.94666	141.25539	-30.041162	1090000	-3.7252904e-10	789.52795	-0.0035843868	-169.66968	-0.18029124	0.0072640567	0.1063	79.0	506.45524191856384
110	248.36053	56.83395	289.6373	31.408075	270.19354	65.23405	499.64307	158.77368	-34.869358	1100000	3.7252904e-10	1095.2256	-0.0008578267	-532.64484	-0.19460225	0.0054501975	0.0565	79.0	509.8656370639801
111	218.12975	58.240936	298.71017	-101.48524	306.4074	58.182	440.4227	140.76749	-13.193865	1110000	1.8626452e-10	1012.61017	-0.0022441605	-278.52576	-0.1891006	0.0045623714	0.053899996	79.0	514.061635017395
112	232.8021	56.13934	296.9602	-12.102203	295.31033	51.007797	486.1573	132.19221	-25.435778	1120000	-3.7252904e-10	490.12827	-0.0033082657	-135.87825	-0.19251671	0.008415391	0.0944	79.0	517.5606188774109
113	236.23685	73.16687	288.61847	4.093265	234.38235	68.71255	338.8856	143.90927	-23.082092	1130000	-1.8626451e-09	626.80286	-0.0018871583	-99.562744	-0.20442529	0.0068598064	0.0791	79.0	520.6582572460175
114	243.18768	60.36963	289.91873	-106.18686	280.25806	62.13755	326.51428	132.93558	-27.54739	1140000	-7.4505807e-10	866.8942	-0.001890496	-430.2806	-0.21389703	0.0052377656	0.074599996	79.0	523.8693008422852
115	228.51337	70.82264	291.74567	21.428238	300.82758	58.507854	815.87823	163.19336	-60.30822	1150000	-1.8626451e-09	900.26447	-0.0019311339	-353.07	-0.21665534	0.0054247454	0.0779	79.0	527.7309687137604
116	243.76582	48.517296	298.39658	26.526442	282.42856	56.025864	229.33536	141.39267	-23.930696	1160000	-3.7252904e-10	710.47046	-0.0017538596	-130.35583	-0.22234125	0.0064777494	0.076799996	79.0	531.1594476699829
117	233.11758	54.311024	292.07687	32.900738	328.96	53.211525	512.6518	146.46675	-12.327012	1170000	2.6077032e-09	632.8595	-0.0010219661	-294.8215	-0.22742501	0.005995404	0.07360001	79.0	535.7309148311615
118	232.58852	50.495102	301.59283	16.695656	280.32144	54.727737	591.8215	160.00902	-39.875217	1180000	-2.6077032e-09	877.8039	-0.00202717	-259.31073	-0.2292316	0.0091531705	0.0809	79.0	539.0882389545441
119	221.3098	71.43102	298.3485	-20.734632	353.19232	56.334427	510.1879	147.72699	-29.911959	1190000	7.4505807e-10	897.27277	-0.0016366486	-374.4084	-0.22769932	0.003344912	0.0666	79.0	544.0415751934052
120	243.852	62.449024	288.68704	32.156914	256.0345	54.56106	340.30585	139.17706	-55.79101	1200000	9.313226e-10	592.022	-0.001855316	-146.58487	-0.23443732	0.009263134	0.0768	79.0	547.3215684890747
121	222.30829	69.093346	288.88693	-100.0847	272.5926	54.698063	501.79745	147.21681	-49.80346	1210000	-2.9802323e-09	1022.57715	-0.0020038963	-311.534	-0.23085079	0.008130918	0.089999996	79.0	550.6013827323914
122	247.12556	53.597603	289.20538	31.120525	261.58066	60.368145	447.85803	144.79749	-36.443672	1220000	7.4505807e-10	709.9416	-0.0014743176	-213.92273	-0.2511518	0.009246186	0.0789	79.0	553.9024319648743
123	199.79976	112.70914	287.15765	-310.81516	269.90625	61.607	446.4285	166.07811	-15.066228	1230000	-1.6763806e-09	2522.5376	-0.0013287391	-1781.1403	-0.2626397	0.0054118074	0.069199994	79.0	557.7904195785522
124	233.02962	68.07775	297.29868	27.876667	229.22223	59.088688	357.67224	149.25342	-79.51163	1240000	-3.7252904e-10	1133.4089	-0.0028871386	-426.30475	-0.25454408	0.010235851	0.1195	79.0	560.9613020420074
