Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
28	-728.2445	182.17061	-494.78876	-1336.0708	200.0	-201.37607	291.50586	-137.87144	-306.05692	560000	5.2154063e-09	9462.545	-0.0021759844	-114.99223	0.7440693	0.004091109	0.0347	79.0	90.32186079025269
29	-718.49396	127.28126	-377.99408	-1215.1665	200.0	-193.31929	161.75917	-132.00165	-297.97388	580000	-2.514571e-09	9021.844	-0.0019411752	-74.364456	0.72686565	0.0039028295	0.034749996	79.0	93.61796045303345
30	-660.77655	173.8179	-376.81372	-1113.8969	200.0	-185.1607	267.77124	-125.29444	-312.09042	600000	3.3527612e-09	8187.1807	-0.0023661354	-207.72705	0.7172605	0.004279472	0.0387	79.0	96.93811416625977
31	-672.22186	147.00026	-252.96016	-1718.6111	200.0	-174.79788	219.0958	-113.3858	-300.10437	620000	1.8626451e-09	8943.124	-0.0016734435	-207.48666	0.71279466	0.0043916604	0.03685	79.0	100.24970865249634
32	-573.3458	228.37032	-248.16083	-1090.5906	200.0	-163.59303	368.7129	-100.951416	-317.1549	640000	3.3527612e-09	7539.091	-0.0017432151	-697.72375	0.70860755	0.0033910319	0.04305	79.0	103.5696587562561
33	-545.9295	236.78197	-127.82778	-1260.5988	200.0	-135.9877	363.4602	-76.61682	-286.5163	660000	-2.2351743e-09	6567.85	-0.002007895	-78.501175	0.70211995	0.0061048665	0.052950002	79.0	106.90028929710388
34	-454.4786	228.49959	-2.2989137	-1291.275	200.0	-121.30255	359.45218	-66.809006	-286.31732	680000	-3.7252904e-10	6057.134	-0.0016477745	-845.35175	0.69550496	0.0056189313	0.05345	79.0	110.17850089073181
35	-369.10464	207.83298	-0.6403234	-1177.0143	200.0	-89.05128	359.39264	-42.12595	-263.77386	700000	3.7252904e-10	4546.306	-0.0012118279	-657.8202	0.69344103	0.003920523	0.0328	79.0	113.6084053516388
36	-305.1473	172.66449	-0.9366233	-783.2775	200.0	-64.666176	323.88828	-25.459627	-250.90253	720000	3.9115546e-09	2867.7427	-0.0016932478	-254.73315	0.68322957	0.0021528068	0.03315	79.0	117.1813108921051
37	-293.04227	275.85004	-0.58385885	-994.2947	200.0	-52.39032	484.24286	-16.297388	-242.10152	740000	1.1175871e-09	2684.3154	-0.00079681363	-167.13072	0.69199973	0.0031364826	0.0228	79.0	120.6570680141449
