Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
38	850.05566	49.66066	953.4099	798.3903	1000.0	84.26557	91.0936	114.83105	12.700125	380000	3.5390257e-09	392.22372	-0.01643831	-44.011253	0.5373911	0.023157382	0.3476	79.0	80.87753319740295
39	899.4951	273.18918	1204.6417	132.89363	1000.0	84.62163	534.1241	119.51454	-6.94856	390000	-1.8626452e-10	509.50815	-0.0050948383	-168.71413	0.52736646	0.022580653	0.2582	79.0	82.97203540802002
40	965.4914	169.20883	1157.0576	549.9126	1000.0	94.832436	239.28625	122.84522	21.269596	400000	1.8626451e-09	500.75854	-0.007774476	-28.013966	0.5196747	0.016075417	0.28000003	79.0	85.06408333778381
41	1095.575	91.388664	1232.9921	969.9401	1000.0	100.61878	130.01428	130.20532	31.79516	410000	3.9115546e-09	489.2531	-0.014823653	-104.97136	0.5119673	0.019933963	0.3373	79.0	87.15778231620789
42	1036.0466	120.266426	1187.1387	801.6436	1000.0	107.2581	163.8119	136.46568	48.096165	420000	4.656613e-10	374.4013	-0.009698267	-34.959297	0.49924022	0.01917252	0.294	79.0	89.24814248085022
43	1198.9124	123.26478	1331.602	941.42163	1000.0	108.59569	104.80625	134.7305	38.352707	430000	-3.7252904e-10	546.1357	-0.006762518	-137.75133	0.4916502	0.024632461	0.2818	79.0	91.33038115501404
44	1092.2639	155.7998	1353.8071	865.4218	1000.0	113.23215	201.00932	149.57841	0.43643385	440000	3.7252904e-10	593.4708	-0.00755884	-53.56301	0.4807993	0.018749353	0.2921	79.0	93.43104362487793
45	1019.05896	466.65292	1352.0975	-350.71594	1000.0	100.07542	1006.0537	140.05737	-16.176609	450000	7.4505807e-10	770.0169	-0.004563237	-218.47173	0.47398502	0.017577881	0.26279998	79.0	95.51311039924622
46	1333.0417	79.12712	1412.1725	1144.8096	1000.0	122.29237	92.13065	149.21721	31.898561	460000	7.823109e-09	540.7852	-0.015683984	-180.94809	0.46283317	0.023820218	0.33249998	79.0	97.60356736183167
47	1231.1642	420.51886	1653.9458	75.41241	1000.0	123.97845	1065.4481	161.73503	-40.04742	470000	-3.7252904e-10	634.0373	-0.00474093	-62.949898	0.45633292	0.018940825	0.27609998	79.0	99.68983387947083
48	1227.7103	353.42163	1569.753	313.97482	1000.0	120.06516	997.20166	164.05421	-63.181732	480000	-3.5390257e-09	652.6794	-0.007632299	-24.241108	0.44815987	0.018401451	0.2916	79.0	101.76497983932495
49	1395.5693	139.9588	1562.6644	1158.8711	1000.0	135.13939	146.6023	164.23215	39.56743	490000	-1.0244549e-09	537.5526	-0.009057978	-48.04319	0.44158643	0.020807717	0.3071	79.0	103.84225726127625
50	1344.0867	218.27917	1518.1809	737.7943	1000.0	133.4226	625.2166	172.62708	-35.12236	500000	1.8626451e-09	644.0082	-0.0117800115	-57.243176	0.43124008	0.024906203	0.32020003	79.0	105.92737746238708
51	1500.9084	167.48611	1708.0475	1177.602	1000.0	145.07164	173.8282	174.75415	50.239883	510000	7.4505807e-10	557.61456	-0.0072771185	-70.199875	0.42585486	0.017167551	0.2964	79.0	108.00862169265747
52	1369.9268	418.14453	1767.1925	188.1408	1000.0	139.07092	1130.5477	183.1572	-55.49459	520000	2.2351743e-09	678.8219	-0.0062486553	-86.9489	0.41647148	0.020604974	0.2789	79.0	110.09372687339783
53	1560.024	104.230804	1737.885	1440.9441	1000.0	151.97508	80.633514	174.92311	54.971386	530000	1.1175871e-09	532.62354	-0.009288585	-45.96154	0.40867653	0.018091308	0.29380003	79.0	112.18423223495483
54	1627.7178	93.14866	1748.2983	1484.2926	1000.0	158.12616	96.8846	185.41608	67.38223	540000	-3.7252903e-09	486.5331	-0.011287743	-64.64342	0.40047827	0.021723583	0.315	79.0	114.2755753993988
55	1734.6775	137.64645	1912.3488	1426.6676	1000.0	167.82712	116.662636	194.37724	69.03397	550000	-1.4901161e-09	494.4623	-0.007501124	-98.65702	0.39281622	0.021490498	0.288	79.0	116.35772395133972
56	1699.9727	156.35988	1936.4325	1328.2977	1000.0	174.70482	175.09724	206.42783	77.952866	560000	7.4505807e-10	443.98492	-0.007898876	-23.133854	0.38639873	0.015879791	0.2935	79.0	118.44966077804565
57	1479.7963	545.21344	2031.7079	15.773343	1000.0	152.08134	1480.8317	202.06004	-42.43828	570000	-7.4505807e-10	893.09814	-0.0059167254	-122.40658	0.37617317	0.01937277	0.2867	79.0	120.53570771217346
58	1777.0359	116.187325	1937.1584	1616.5419	1000.0	170.25293	121.477165	200.40317	43.134293	580000	-2.4214386e-09	661.1263	-0.011364574	-115.707016	0.36580095	0.022923844	0.3348	79.0	122.63601207733154
