Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
38	169.54846	87.55053	257.0437	-33.21864	712.0	17.218172	231.46115	82.70237	-14.682193	380000	-1.1175871e-09	346.09973	-0.0012112658	-39.286427	0.51044786	0.009049187	0.0934	79.0	198.14251160621643
39	172.10541	69.61831	273.67908	34.732285	696.7273	23.018572	207.48624	82.66409	-2.3001559	390000	-1.4901161e-09	377.33575	-0.0014429234	-67.10108	0.48702735	0.007847106	0.0819	79.0	202.54029321670532
40	177.96248	92.31631	270.01764	-62.550777	635.4167	20.116756	117.826904	86.515015	-50.507156	400000	0.0	381.25177	-0.001082189	-68.655045	0.46044844	0.0062842495	0.0675	79.0	206.7225067615509
41	199.26701	64.581184	258.40387	5.1438127	543.46155	24.501879	119.4164	94.46296	-39.14884	410000	-1.1175871e-09	390.06488	-0.0012921704	-63.42283	0.44225836	0.00658171	0.061699998	79.0	211.07665729522705
42	175.14415	167.21176	264.5122	-135.51756	470.93332	29.742687	192.66966	87.06027	-58.58737	420000	2.2351743e-09	739.2622	-0.0010703942	-253.4587	0.42814288	0.005131279	0.058	79.0	215.12170481681824
43	210.39595	62.673317	275.2486	75.79621	580.2727	20.804121	319.4264	88.78707	-55.944294	430000	3.7252904e-10	388.1915	-0.0010168516	-136.24121	0.4247593	0.006317386	0.063099995	79.0	219.33076572418213
44	212.29778	79.60008	284.56732	9.997196	509.57144	27.992216	377.41223	83.089775	-47.00218	440000	-1.4901161e-09	317.87466	-0.0019510072	-72.86157	0.41086835	0.010268068	0.0891	79.0	223.8547224998474
45	226.85176	51.08805	270.8924	83.09226	487.9375	30.377375	608.2108	94.21404	-65.06016	450000	0.0	678.5946	-0.0012903378	-257.68707	0.3889236	0.008556984	0.0797	79.0	227.92195343971252
46	226.24176	98.95161	302.84763	-181.20682	403.47058	40.1555	193.79984	133.59398	-26.068146	460000	1.1175871e-09	840.3376	-0.0011999786	-259.8844	0.36374903	0.007973459	0.0661	79.0	231.6974332332611
47	215.3773	54.36009	275.84036	122.093666	609.5714	30.9792	497.89407	87.11928	-54.34832	470000	-1.1175871e-09	788.2951	-0.0006669312	-358.67834	0.34878522	0.006709731	0.052099995	79.0	236.10755276679993
48	205.32925	57.508816	270.9742	33.506565	457.73685	32.24341	315.1402	93.20791	-19.339931	480000	7.4505807e-10	668.24744	-0.0012413221	-159.57927	0.3375687	0.0077124005	0.0641	79.0	239.6865313053131
49	243.175	38.410767	274.8092	118.24542	421.05264	39.858448	348.40872	108.47934	-26.740345	490000	-3.7252903e-09	344.2885	-0.000921428	-121.266235	0.3138582	0.0047204075	0.055699997	79.0	243.3580288887024
50	212.94038	61.87349	277.7567	-6.354709	364.2	41.060238	433.94547	111.28017	-8.904527	500000	0.0	540.95105	-0.0025233729	-120.84336	0.28796083	0.00876498	0.07739999	79.0	247.5148105621338
51	240.11214	39.842014	266.84448	112.710655	383.72223	38.253693	404.00586	96.70979	-29.477182	510000	-3.7252904e-10	402.96198	-0.001027251	-89.74951	0.26604772	0.006904961	0.0742	79.0	251.53401064872742
52	196.00621	155.2118	274.92926	-322.59686	422.41177	38.462105	379.5302	102.47796	-6.661753	520000	-2.0023436e-09	1423.6299	-0.0009454332	-485.1424	0.24565963	0.0072460445	0.052899998	79.0	255.84007048606873
53	239.37119	58.75341	283.5274	-4.3126307	368.90475	44.331142	328.88837	82.51151	-15.01773	530000	-7.4505807e-10	558.72076	-0.0006868214	-111.35393	0.24565966	0.0047025857	0.053199995	79.0	260.0325651168823
54	216.50624	76.38377	275.99493	52.7284	416.1111	38.51014	375.28198	94.80914	-17.56118	540000	3.7252904e-10	664.69855	-0.00062143226	-297.8793	0.23506017	0.0046451376	0.0606	79.0	264.5845835208893
