Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
50	-192.83592	118.078545	-0.7074674	-488.0166	200.0	-17.030045	203.25627	3.545499	-278.10266	1000000	7.4505807e-10	125.00138	-0.00074844767	-3.040676	0.54729223	0.0008918617	0.01205	79.0	168.99272894859314
51	-157.6504	61.22935	-0.2713058	-397.8745	200.0	-12.880751	81.76014	4.131052	-270.3105	1020000	1.4901161e-09	121.13916	-0.0015177822	-4.9107146	0.5554512	0.0016536459	0.012999999	79.0	172.72231554985046
52	-174.11078	101.43927	-0.3570576	-448.42267	200.0	-14.953627	171.53337	3.8818588	-274.49124	1040000	1.0244549e-09	107.79521	-0.0007169632	-2.5229003	0.53848445	0.002060221	0.0142	79.0	175.97408246994019
53	-154.24039	91.33706	-0.3054983	-366.77292	200.0	-12.55091	145.79932	3.5553992	-260.39923	1060000	-7.4505807e-10	100.1541	-0.00057747174	-6.238196	0.53569585	0.0014832814	0.01175	79.0	179.5371129512787
54	-152.83823	76.19243	-0.3799202	-384.8375	200.0	-11.548964	110.3282	4.2868557	-257.8866	1080000	0.0	85.4189	-0.0015064208	-2.2783554	0.5434581	0.0019838165	0.0162	79.0	182.68254232406616
55	-165.94073	127.73293	-0.55573386	-399.07678	200.0	-13.722169	227.72765	3.916103	-261.90002	1100000	-1.8626452e-10	103.91504	-0.0007462896	-3.91715	0.5586258	0.0060307593	0.048599996	79.0	186.11681723594666
56	-154.76631	76.72695	-0.30521017	-415.81622	200.0	-12.061619	116.43305	3.6880932	-252.04898	1120000	1.8626452e-10	93.0255	-0.00077850954	-6.0531626	0.5383147	0.0016939023	0.012250001	79.0	190.07935762405396
57	-152.03131	93.015144	-0.26355243	-419.02332	200.0	-12.493834	146.99269	4.590697	-258.78403	1140000	1.1175871e-09	99.034004	-0.0005460904	-3.6162524	0.5408634	0.0027689436	0.01785	79.0	193.6922824382782
58	-184.81625	133.37027	-0.36111924	-420.21887	200.0	-15.420412	204.20607	4.5733185	-255.36835	1160000	0.0	97.222275	-0.0010256928	-3.224216	0.52473223	0.0035180345	0.030949999	79.0	197.01248049736023
59	-166.75285	68.268364	-0.3452422	-477.89355	200.0	-13.295433	128.3115	5.375745	-257.4325	1180000	-2.0489097e-09	85.37811	-0.0011495133	-2.4506645	0.53452384	0.0031100358	0.0211	79.0	200.68664526939392
60	-158.82721	69.305145	-0.5346119	-388.6769	200.0	-12.987301	126.6425	3.5927925	-257.87183	1200000	1.2107193e-09	85.79291	-0.00071765296	-4.007661	0.5340611	0.0017071121	0.015449999	79.0	204.2725546360016
61	-181.16212	82.90571	-0.4329838	-392.3685	200.0	-14.654123	118.24054	4.584764	-252.05472	1220000	-1.8626452e-10	114.51072	-0.001199086	-7.007806	0.5161828	0.0020452007	0.013750002	79.0	207.63188290596008
62	-178.21371	109.681114	-0.419034	-388.5759	200.0	-15.562708	164.75726	3.5079787	-260.11658	1240000	-2.2351743e-09	109.87832	-0.00062391453	-1.7725681	0.503441	0.0022483054	0.0213	79.0	210.98596119880676
63	-172.23293	101.48175	-0.5012367	-450.2039	200.0	-14.860283	168.88373	3.9310715	-261.91754	1260000	1.6763806e-09	91.94256	-0.0007436553	-4.6582575	0.5038725	0.0019332335	0.014900001	79.0	214.30926394462585
64	-163.29297	100.45794	-0.7011408	-459.05945	200.0	-12.611771	156.04457	5.0731072	-255.59367	1280000	7.4505807e-10	95.09253	-0.0011578973	-6.571509	0.4870573	0.0036400754	0.045450002	79.0	217.65197014808655
65	-161.87585	55.99913	-0.4529755	-400.0798	200.0	-13.465554	108.49733	3.8463783	-264.1874	1300000	7.4505807e-10	87.80613	-0.0012217115	-3.7976449	0.4659825	0.004489745	0.02885	79.0	220.98000073432922
66	-168.07887	86.7728	-0.7060234	-368.07718	200.0	-13.69567	155.02837	4.2755566	-255.41196	1320000	-1.1175871e-09	87.058426	-0.000852553	-4.1879506	0.4602747	0.0016376127	0.01295	79.0	224.4220414161682
67	-149.19339	59.825542	-0.5227545	-376.72467	200.0	-11.896453	91.581055	4.251465	-252.3218	1340000	1.8626452e-10	71.47081	-0.0012096767	-5.0653896	0.45974296	0.0023434155	0.0118	79.0	227.7361443042755
68	-154.30782	74.79438	-0.4985259	-360.3481	200.0	-11.834917	121.264145	5.227562	-241.4494	1360000	-1.1175871e-09	75.87633	-0.00089688075	-2.1029124	0.45684823	0.0031044066	0.015000001	79.0	231.1273376941681
69	-162.6207	108.26814	-0.58543307	-394.24332	200.0	-12.828037	161.96579	3.751432	-250.79736	1380000	-3.7252904e-10	69.7357	-0.0008815025	-0.9175457	0.45602217	0.00393416	0.04375	79.0	235.4402620792389
70	-186.15895	94.497734	-0.6071359	-443.27048	200.0	-15.535878	153.30579	4.372109	-251.99774	1400000	2.4214386e-09	93.445335	-0.0013830271	-1.720987	0.45054826	0.0024173504	0.014599999	79.0	239.02225351333618
71	-153.82799	88.41923	-0.6298724	-378.8523	200.0	-12.265006	134.48715	4.6504097	-251.02524	1420000	-3.7252904e-10	64.88931	-0.0004774845	-1.571543	0.45027977	0.0035700728	0.0231	79.0	242.35228085517883
72	-156.31737	68.86749	-0.65620244	-370.67218	200.0	-12.314896	98.49553	4.045918	-244.91803	1440000	7.4505807e-10	82.447044	-0.0006263774	-2.8553326	0.44298974	0.00091545546	0.01155	79.0	245.88746094703674
73	-162.81587	72.430664	-0.67776644	-379.34943	200.0	-13.146763	120.146324	3.2621188	-246.68222	1460000	9.313226e-10	89.89254	-0.0007354367	-4.033006	0.45761007	0.0010711043	0.0088	79.0	250.0576479434967
74	-164.91245	50.171722	-0.59758306	-389.27457	200.0	-13.33804	76.11507	3.4144442	-256.8375	1480000	2.3283064e-09	59.010517	-0.00084808224	-1.8945163	0.45886818	0.00508291	0.040200002	79.0	253.55230975151062
75	-152.65358	86.77274	-0.58436084	-413.21365	200.0	-11.247039	133.42336	4.21103	-252.74779	1500000	1.2107193e-09	56.772224	-0.00073733204	-2.1008534	0.47098836	0.003981999	0.0229	79.0	256.87612533569336
76	-152.22672	80.14231	-0.5912861	-398.58344	200.0	-11.656159	117.119606	3.2658179	-255.68823	1520000	-1.6763806e-09	73.98146	-0.001190911	-2.4103408	0.45161304	0.0038219853	0.016150001	79.0	260.63813877105713
77	-142.81877	91.23151	-0.48450276	-367.90137	200.0	-11.015186	134.67072	3.7757275	-249.9016	1540000	-1.3038516e-09	68.09224	-0.000910377	-1.5882442	0.45392132	0.0022572412	0.014400001	79.0	265.10791397094727
78	-154.67976	73.09244	-0.58260983	-373.4446	200.0	-11.610395	122.05984	3.7682612	-246.54518	1560000	-2.7008356e-09	63.856224	-0.0007036906	-1.7349119	0.44449797	0.0046985843	0.0374	79.0	268.5913071632385
79	-163.2465	61.46128	-0.549552	-392.0952	200.0	-13.014573	110.50588	3.26971	-249.6281	1580000	2.2351743e-09	65.252396	-0.0007782206	-3.2811463	0.4388074	0.0016896611	0.014750001	79.0	272.30215716362
80	-147.98024	80.240265	-0.47924605	-416.0204	200.0	-11.383138	124.31696	3.736808	-244.41579	1600000	1.8626452e-10	77.64962	-0.00054443185	-2.866773	0.42075682	0.0018583328	0.0112	79.0	275.50956892967224
81	-146.64577	69.707596	-0.64238477	-370.03357	200.0	-11.610158	102.558586	3.7524896	-250.19894	1620000	-1.4901161e-09	65.11961	-0.00074423756	-6.26676	0.42798653	0.0053320667	0.034250002	79.0	278.8950617313385
82	-155.01167	106.19666	-0.63619053	-384.09454	200.0	-11.359781	151.45236	4.206545	-243.21286	1640000	1.9557773e-09	65.294525	-0.0009396827	-2.2319853	0.43456936	0.0033282128	0.0175	79.0	282.47615146636963
83	-155.10219	72.21777	-0.68053305	-385.02603	200.0	-12.149234	105.92404	3.283719	-241.29765	1660000	2.2351743e-09	72.78413	-0.00075365376	-1.2208862	0.44114035	0.002723753	0.024	79.0	285.87079977989197
84	-154.93073	89.06339	-0.8435647	-377.0663	200.0	-12.081089	112.83847	3.1706946	-249.40724	1680000	7.4505807e-10	61.808575	-0.0006039838	-2.0421815	0.40450534	0.0031967703	0.02195	79.0	289.21736574172974
85	-144.94122	73.22718	-0.6531675	-375.93884	200.0	-10.797881	108.27208	2.6433196	-244.38591	1700000	-1.4901161e-09	49.314293	-0.0005882288	-2.0348382	0.38741165	0.004943966	0.039899997	79.0	292.30584692955017
86	-145.46657	95.21903	-0.63018215	-479.10956	200.0	-10.824748	150.98096	2.731556	-240.59018	1720000	3.259629e-10	83.397804	-0.0005640224	-5.72227	0.3912682	0.009386132	0.06995	79.0	295.5603606700897
87	-160.87723	106.75962	-0.6005886	-433.76025	200.0	-13.085697	155.43909	3.0302768	-250.35669	1740000	1.1175871e-09	64.26147	-0.0010166068	-4.7000084	0.3589087	0.0028922292	0.028450001	79.0	298.7273199558258
88	-154.70732	87.336494	-0.62005454	-364.1422	200.0	-11.675605	134.25641	2.7908375	-243.6777	1760000	0.0	71.80741	-0.0016092795	-3.1329894	0.31399003	0.0023642723	0.01435	79.0	302.08573961257935
89	-156.05219	54.6722	-0.6450927	-384.2231	200.0	-11.889759	93.37054	2.615549	-241.8973	1780000	7.4505807e-10	62.810955	-0.0006148641	-2.2752953	0.33442736	0.0046516866	0.02755	79.0	305.31589555740356
90	-165.6373	91.389595	-0.7235585	-378.2928	200.0	-12.992544	117.6457	1.9917336	-243.35663	1800000	-3.7252904e-10	88.8251	-0.0005857178	-4.0162244	0.3175692	0.0014417714	0.01505	79.0	308.89626598358154
91	-150.64848	89.04701	-0.6000165	-395.77188	200.0	-11.927669	133.00243	2.2016132	-249.95576	1820000	1.5832484e-09	48.1119	-0.00096477167	-3.5104318	0.33295292	0.0041171545	0.033600003	79.0	312.22255206108093
92	-161.42592	115.2699	-0.66421103	-361.4244	200.0	-12.662682	164.40016	2.0690563	-246.61331	1840000	-3.7252904e-10	59.649708	-0.0009818858	-2.6343699	0.30402666	0.0043825684	0.031249996	79.0	315.36061787605286
93	-146.7505	35.840996	-0.56701255	-363.7771	200.0	-10.794876	61.69012	1.5959275	-244.93501	1860000	-1.8626451e-09	50.256233	-0.001027511	-1.7521648	0.27156138	0.0077216746	0.073599994	79.0	318.3793730735779
94	-161.41937	123.88817	-0.7113523	-403.50146	200.0	-12.786083	200.96913	1.5129671	-244.73308	1880000	-7.4505807e-10	65.96888	-0.00090540014	-6.3756933	0.2621432	0.0075807525	0.07000001	79.0	321.57583498954773
95	-139.64923	37.32032	-0.69821763	-276.22293	200.0	-9.933228	53.251205	1.0287783	-237.6897	1900000	-3.7252904e-10	42.44096	-0.0010240705	-3.3929543	0.27656007	0.003353528	0.0331	79.0	324.50005197525024
96	-143.83669	124.833916	-0.6835806	-402.0561	200.0	-10.971488	170.88231	0.79590744	-236.81894	1920000	-1.1175871e-09	65.36565	-0.00057592156	-4.2016497	0.30795804	0.002604346	0.010249999	79.0	327.59005975723267
97	-150.76523	85.98752	-0.71747345	-369.93216	200.0	-11.792092	111.10823	0.94428664	-235.5893	1940000	1.4901161e-09	59.616344	-0.0005459568	-2.4463494	0.30865842	0.00422547	0.0394	79.0	331.27099418640137
98	-149.92166	107.38091	-0.7932981	-380.41266	200.0	-11.505798	156.68307	2.053437	-241.72215	1960000	-2.6077032e-09	66.89719	-0.00089802535	-4.2601967	0.2849527	0.0043022796	0.041200005	79.0	334.7585611343384
99	-168.42863	121.52206	-0.9126041	-400.06186	200.0	-13.25081	193.60475	0.49082494	-243.38857	1980000	-1.8626451e-09	50.507484	-0.0006293642	-2.6228645	0.25215524	0.0027447126	0.017450001	79.0	338.1176197528839
100	-146.33087	83.55644	-0.8785953	-398.89877	200.0	-11.014146	131.1709	2.3915744	-240.02002	2000000	2.2351743e-09	49.054222	-0.0010665149	-2.0115166	0.23484778	0.0053828117	0.06265	79.0	341.3386218547821
